strategy,family,generator,selector,selection_space,deployable,tuned_on_dev,state_index,split,dataset_row,episode,start,true,success,selected_step
pd_d192_k3_eval:returned:fixed_step_1,fixed_round,pd_d192_k3_eval,fixed_step_1,returned_means,True,False,2,dev,474552,3850,46,147.93096588602228,False,1
pd_d192_k3_eval:returned:fixed_step_1,fixed_round,pd_d192_k3_eval,fixed_step_1,returned_means,True,False,3,test,852952,6879,85,87.82727373927867,False,1
pd_d192_k3_eval:returned:fixed_step_1,fixed_round,pd_d192_k3_eval,fixed_step_1,returned_means,True,False,4,dev,1054158,8486,13,185.08891295593622,False,1
pd_d192_k3_eval:returned:fixed_step_1,fixed_round,pd_d192_k3_eval,fixed_step_1,returned_means,True,False,5,test,1131800,9181,3,33.3946410123968,False,1
pd_d192_k3_eval:returned:fixed_step_1,fixed_round,pd_d192_k3_eval,fixed_step_1,returned_means,True,False,6,dev,1172631,9572,18,137.2693072157662,False,1
pd_d192_k3_eval:returned:fixed_step_1,fixed_round,pd_d192_k3_eval,fixed_step_1,returned_means,True,False,7,test,1221675,9978,11,185.15933275262321,False,1
pd_d192_k3_eval:returned:fixed_step_1,fixed_round,pd_d192_k3_eval,fixed_step_1,returned_means,True,False,8,dev,1588091,12620,83,188.38424950602584,False,1
pd_d192_k3_eval:returned:fixed_step_1,fixed_round,pd_d192_k3_eval,fixed_step_1,returned_means,True,False,9,test,1901402,15145,80,228.180126728489,False,1
pd_d192_k3_eval:returned:fixed_step_1,fixed_round,pd_d192_k3_eval,fixed_step_1,returned_means,True,False,10,dev,1952199,15647,50,18.66961658827231,True,1
pd_d192_k3_eval:returned:fixed_step_1,fixed_round,pd_d192_k3_eval,fixed_step_1,returned_means,True,False,11,test,2159639,17227,46,43.09072156638053,False,1
pd_d192_k3_eval:returned:fixed_step_2,fixed_round,pd_d192_k3_eval,fixed_step_2,returned_means,True,False,0,dev,250130,2075,30,282.5498523040475,False,2
pd_d192_k3_eval:returned:fixed_step_2,fixed_round,pd_d192_k3_eval,fixed_step_2,returned_means,True,False,1,test,310273,2670,59,20.571767023988524,True,2
pd_d192_k3_eval:returned:fixed_step_2,fixed_round,pd_d192_k3_eval,fixed_step_2,returned_means,True,False,2,dev,474552,3850,46,109.7367416351386,False,2
pd_d192_k3_eval:returned:fixed_step_2,fixed_round,pd_d192_k3_eval,fixed_step_2,returned_means,True,False,3,test,852952,6879,85,85.27279272143512,False,2
pd_d192_k3_eval:returned:fixed_step_2,fixed_round,pd_d192_k3_eval,fixed_step_2,returned_means,True,False,4,dev,1054158,8486,13,178.40875542593074,False,2
pd_d192_k3_eval:returned:fixed_step_2,fixed_round,pd_d192_k3_eval,fixed_step_2,returned_means,True,False,5,test,1131800,9181,3,30.35543752737089,False,2
pd_d192_k3_eval:returned:fixed_step_2,fixed_round,pd_d192_k3_eval,fixed_step_2,returned_means,True,False,6,dev,1172631,9572,18,135.5759681961318,False,2
pd_d192_k3_eval:returned:fixed_step_2,fixed_round,pd_d192_k3_eval,fixed_step_2,returned_means,True,False,7,test,1221675,9978,11,187.90767742143422,False,2
pd_d192_k3_eval:returned:fixed_step_2,fixed_round,pd_d192_k3_eval,fixed_step_2,returned_means,True,False,8,dev,1588091,12620,83,120.00454657673565,False,2
pd_d192_k3_eval:returned:fixed_step_2,fixed_round,pd_d192_k3_eval,fixed_step_2,returned_means,True,False,9,test,1901402,15145,80,233.57406370047224,False,2
pd_d192_k3_eval:returned:fixed_step_2,fixed_round,pd_d192_k3_eval,fixed_step_2,returned_means,True,False,10,dev,1952199,15647,50,19.01554740990979,True,2
pd_d192_k3_eval:returned:fixed_step_2,fixed_round,pd_d192_k3_eval,fixed_step_2,returned_means,True,False,11,test,2159639,17227,46,27.510746577505646,False,2
pd_d192_k3_eval:returned:fixed_step_4,fixed_round,pd_d192_k3_eval,fixed_step_4,returned_means,True,False,0,dev,250130,2075,30,261.3813123434605,False,4
pd_d192_k3_eval:returned:fixed_step_4,fixed_round,pd_d192_k3_eval,fixed_step_4,returned_means,True,False,1,test,310273,2670,59,18.478917881752075,True,4
pd_d192_k3_eval:returned:fixed_step_4,fixed_round,pd_d192_k3_eval,fixed_step_4,returned_means,True,False,2,dev,474552,3850,46,40.00573532590752,False,4
pd_d192_k3_eval:returned:fixed_step_4,fixed_round,pd_d192_k3_eval,fixed_step_4,returned_means,True,False,3,test,852952,6879,85,67.97717137842936,False,4
pd_d192_k3_eval:returned:fixed_step_4,fixed_round,pd_d192_k3_eval,fixed_step_4,returned_means,True,False,4,dev,1054158,8486,13,121.28173935836027,False,4
pd_d192_k3_eval:returned:fixed_step_4,fixed_round,pd_d192_k3_eval,fixed_step_4,returned_means,True,False,5,test,1131800,9181,3,27.644434121103075,False,4
pd_d192_k3_eval:returned:fixed_step_4,fixed_round,pd_d192_k3_eval,fixed_step_4,returned_means,True,False,6,dev,1172631,9572,18,96.81065172365645,False,4
pd_d192_k3_eval:returned:fixed_step_4,fixed_round,pd_d192_k3_eval,fixed_step_4,returned_means,True,False,7,test,1221675,9978,11,201.19724806436938,False,4
pd_d192_k3_eval:returned:fixed_step_4,fixed_round,pd_d192_k3_eval,fixed_step_4,returned_means,True,False,8,dev,1588091,12620,83,59.771535398798704,False,4
pd_d192_k3_eval:returned:fixed_step_4,fixed_round,pd_d192_k3_eval,fixed_step_4,returned_means,True,False,9,test,1901402,15145,80,269.9255448481465,False,4
pd_d192_k3_eval:returned:fixed_step_4,fixed_round,pd_d192_k3_eval,fixed_step_4,returned_means,True,False,10,dev,1952199,15647,50,18.11479662132552,True,4
pd_d192_k3_eval:returned:fixed_step_4,fixed_round,pd_d192_k3_eval,fixed_step_4,returned_means,True,False,11,test,2159639,17227,46,18.730678732319756,True,4
pd_d192_k3_eval:returned:fixed_step_9,fixed_round,pd_d192_k3_eval,fixed_step_9,returned_means,True,False,0,dev,250130,2075,30,272.33384306658957,False,9
pd_d192_k3_eval:returned:fixed_step_9,fixed_round,pd_d192_k3_eval,fixed_step_9,returned_means,True,False,1,test,310273,2670,59,15.131985970135997,True,9
pd_d192_k3_eval:returned:fixed_step_9,fixed_round,pd_d192_k3_eval,fixed_step_9,returned_means,True,False,2,dev,474552,3850,46,25.733312001213115,False,9
pd_d192_k3_eval:returned:fixed_step_9,fixed_round,pd_d192_k3_eval,fixed_step_9,returned_means,True,False,3,test,852952,6879,85,38.978476489573474,False,9
pd_d192_k3_eval:returned:fixed_step_9,fixed_round,pd_d192_k3_eval,fixed_step_9,returned_means,True,False,4,dev,1054158,8486,13,36.09156935539018,False,9
pd_d192_k3_eval:returned:fixed_step_9,fixed_round,pd_d192_k3_eval,fixed_step_9,returned_means,True,False,5,test,1131800,9181,3,23.39619807590468,False,9
pd_d192_k3_eval:returned:fixed_step_9,fixed_round,pd_d192_k3_eval,fixed_step_9,returned_means,True,False,6,dev,1172631,9572,18,89.95576718808566,False,9
pd_d192_k3_eval:returned:fixed_step_9,fixed_round,pd_d192_k3_eval,fixed_step_9,returned_means,True,False,7,test,1221675,9978,11,228.80643805014668,False,9
pd_d192_k3_eval:returned:fixed_step_9,fixed_round,pd_d192_k3_eval,fixed_step_9,returned_means,True,False,8,dev,1588091,12620,83,97.85939694687217,False,9
pd_d192_k3_eval:returned:fixed_step_9,fixed_round,pd_d192_k3_eval,fixed_step_9,returned_means,True,False,9,test,1901402,15145,80,323.83727307049963,False,9
pd_d192_k3_eval:returned:fixed_step_9,fixed_round,pd_d192_k3_eval,fixed_step_9,returned_means,True,False,10,dev,1952199,15647,50,16.013710537535037,True,9
pd_d192_k3_eval:returned:fixed_step_9,fixed_round,pd_d192_k3_eval,fixed_step_9,returned_means,True,False,11,test,2159639,17227,46,18.840593499907172,True,9
pd_d192_k3_eval:returned:fixed_step_19,fixed_round,pd_d192_k3_eval,fixed_step_19,returned_means,True,False,0,dev,250130,2075,30,218.20442849718268,False,19
pd_d192_k3_eval:returned:fixed_step_19,fixed_round,pd_d192_k3_eval,fixed_step_19,returned_means,True,False,1,test,310273,2670,59,18.832494732061175,True,19
pd_d192_k3_eval:returned:fixed_step_19,fixed_round,pd_d192_k3_eval,fixed_step_19,returned_means,True,False,2,dev,474552,3850,46,25.17538001981008,False,19
pd_d192_k3_eval:returned:fixed_step_19,fixed_round,pd_d192_k3_eval,fixed_step_19,returned_means,True,False,3,test,852952,6879,85,26.775676225089104,False,19
pd_d192_k3_eval:returned:fixed_step_19,fixed_round,pd_d192_k3_eval,fixed_step_19,returned_means,True,False,4,dev,1054158,8486,13,23.96659863446846,False,19
pd_d192_k3_eval:returned:fixed_step_19,fixed_round,pd_d192_k3_eval,fixed_step_19,returned_means,True,False,5,test,1131800,9181,3,25.766789660833815,False,19
pd_d192_k3_eval:returned:fixed_step_19,fixed_round,pd_d192_k3_eval,fixed_step_19,returned_means,True,False,6,dev,1172631,9572,18,77.60793768479353,False,19
pd_d192_k3_eval:returned:fixed_step_19,fixed_round,pd_d192_k3_eval,fixed_step_19,returned_means,True,False,7,test,1221675,9978,11,279.91485453493686,False,19
pd_d192_k3_eval:returned:fixed_step_19,fixed_round,pd_d192_k3_eval,fixed_step_19,returned_means,True,False,8,dev,1588091,12620,83,92.12910299558212,False,19
pd_d192_k3_eval:returned:fixed_step_19,fixed_round,pd_d192_k3_eval,fixed_step_19,returned_means,True,False,9,test,1901402,15145,80,325.6667854858599,False,19
pd_d192_k3_eval:returned:fixed_step_19,fixed_round,pd_d192_k3_eval,fixed_step_19,returned_means,True,False,10,dev,1952199,15647,50,14.997742624836787,True,19
pd_d192_k3_eval:returned:fixed_step_19,fixed_round,pd_d192_k3_eval,fixed_step_19,returned_means,True,False,11,test,2159639,17227,46,14.186502548411923,True,19
pd_d192_k3_eval:returned:fixed_step_29,fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,False,0,dev,250130,2075,30,80.25954671030671,False,29
pd_d192_k3_eval:returned:fixed_step_29,fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,False,1,test,310273,2670,59,13.911138663658376,True,29
pd_d192_k3_eval:returned:fixed_step_29,fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,False,2,dev,474552,3850,46,25.12291046360643,False,29
pd_d192_k3_eval:returned:fixed_step_29,fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,False,3,test,852952,6879,85,22.136572061534974,True,29
pd_d192_k3_eval:returned:fixed_step_29,fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,False,4,dev,1054158,8486,13,18.142151769355173,True,29
pd_d192_k3_eval:returned:fixed_step_29,fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,False,5,test,1131800,9181,3,28.350893969488276,False,29
pd_d192_k3_eval:returned:fixed_step_29,fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,False,6,dev,1172631,9572,18,81.60639641889348,False,29
pd_d192_k3_eval:returned:fixed_step_29,fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,False,7,test,1221675,9978,11,288.31517249918477,False,29
pd_d192_k3_eval:returned:fixed_step_29,fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,False,8,dev,1588091,12620,83,86.6445651929742,False,29
pd_d192_k3_eval:returned:fixed_step_29,fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,False,9,test,1901402,15145,80,315.8116671113993,False,29
pd_d192_k3_eval:returned:fixed_step_29,fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,False,10,dev,1952199,15647,50,6.699698591636034,True,29
pd_d192_k3_eval:returned:fixed_step_29,fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,False,11,test,2159639,17227,46,11.797731185077506,True,29
pd_d192_k3_eval:returned:dev_best_round,dev_tuned_fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,True,0,dev,250130,2075,30,80.25954671030671,False,29
pd_d192_k3_eval:returned:dev_best_round,dev_tuned_fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,True,1,test,310273,2670,59,13.911138663658376,True,29
pd_d192_k3_eval:returned:dev_best_round,dev_tuned_fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,True,2,dev,474552,3850,46,25.12291046360643,False,29
pd_d192_k3_eval:returned:dev_best_round,dev_tuned_fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,True,3,test,852952,6879,85,22.136572061534974,True,29
pd_d192_k3_eval:returned:dev_best_round,dev_tuned_fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,True,4,dev,1054158,8486,13,18.142151769355173,True,29
pd_d192_k3_eval:returned:dev_best_round,dev_tuned_fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,True,5,test,1131800,9181,3,28.350893969488276,False,29
pd_d192_k3_eval:returned:dev_best_round,dev_tuned_fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,True,6,dev,1172631,9572,18,81.60639641889348,False,29
pd_d192_k3_eval:returned:dev_best_round,dev_tuned_fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,True,7,test,1221675,9978,11,288.31517249918477,False,29
pd_d192_k3_eval:returned:dev_best_round,dev_tuned_fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,True,8,dev,1588091,12620,83,86.6445651929742,False,29
pd_d192_k3_eval:returned:dev_best_round,dev_tuned_fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,True,9,test,1901402,15145,80,315.8116671113993,False,29
pd_d192_k3_eval:returned:dev_best_round,dev_tuned_fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,True,10,dev,1952199,15647,50,6.699698591636034,True,29
pd_d192_k3_eval:returned:dev_best_round,dev_tuned_fixed_round,pd_d192_k3_eval,fixed_step_29,returned_means,True,True,11,test,2159639,17227,46,11.797731185077506,True,29
pd_d192_k3_eval:returned:score_by_pd_d192_k3_eval,round_verification,pd_d192_k3_eval,pd_d192_k3_eval,returned_means,True,False,0,dev,250130,2075,30,80.25954671030671,False,29
pd_d192_k3_eval:returned:score_by_pd_d192_k3_eval,round_verification,pd_d192_k3_eval,pd_d192_k3_eval,returned_means,True,False,1,test,310273,2670,59,13.911138663658376,True,29
pd_d192_k3_eval:returned:score_by_pd_d192_k3_eval,round_verification,pd_d192_k3_eval,pd_d192_k3_eval,returned_means,True,False,2,dev,474552,3850,46,25.12291046360643,False,29
pd_d192_k3_eval:returned:score_by_pd_d192_k3_eval,round_verification,pd_d192_k3_eval,pd_d192_k3_eval,returned_means,True,False,3,test,852952,6879,85,22.136572061534974,True,29
pd_d192_k3_eval:returned:score_by_pd_d192_k3_eval,round_verification,pd_d192_k3_eval,pd_d192_k3_eval,returned_means,True,False,4,dev,1054158,8486,13,18.142151769355173,True,29
pd_d192_k3_eval:returned:score_by_pd_d192_k3_eval,round_verification,pd_d192_k3_eval,pd_d192_k3_eval,returned_means,True,False,5,test,1131800,9181,3,28.350893969488276,False,29
pd_d192_k3_eval:returned:score_by_pd_d192_k3_eval,round_verification,pd_d192_k3_eval,pd_d192_k3_eval,returned_means,True,False,6,dev,1172631,9572,18,81.60639641889348,False,29
pd_d192_k3_eval:returned:score_by_pd_d192_k3_eval,round_verification,pd_d192_k3_eval,pd_d192_k3_eval,returned_means,True,False,7,test,1221675,9978,11,288.31517249918477,False,29
pd_d192_k3_eval:returned:score_by_pd_d192_k3_eval,round_verification,pd_d192_k3_eval,pd_d192_k3_eval,returned_means,True,False,8,dev,1588091,12620,83,86.6445651929742,False,29
pd_d192_k3_eval:returned:score_by_pd_d192_k3_eval,round_verification,pd_d192_k3_eval,pd_d192_k3_eval,returned_means,True,False,9,test,1901402,15145,80,315.8116671113993,False,29
pd_d192_k3_eval:returned:score_by_pd_d192_k3_eval,round_verification,pd_d192_k3_eval,pd_d192_k3_eval,returned_means,True,False,10,dev,1952199,15647,50,6.699698591636034,True,29
pd_d192_k3_eval:returned:score_by_pd_d192_k3_eval,round_verification,pd_d192_k3_eval,pd_d192_k3_eval,returned_means,True,False,11,test,2159639,17227,46,11.797731185077506,True,29
pd_d192_k3_eval:returned:score_by_iter2_multistep_eval,round_verification,pd_d192_k3_eval,iter2_multistep_eval,returned_means,True,False,0,dev,250130,2075,30,80.25954671030671,False,29
pd_d192_k3_eval:returned:score_by_iter2_multistep_eval,round_verification,pd_d192_k3_eval,iter2_multistep_eval,returned_means,True,False,1,test,310273,2670,59,13.911138663658376,True,29
pd_d192_k3_eval:returned:score_by_iter2_multistep_eval,round_verification,pd_d192_k3_eval,iter2_multistep_eval,returned_means,True,False,2,dev,474552,3850,46,25.17538001981008,False,19
pd_d192_k3_eval:returned:score_by_iter2_multistep_eval,round_verification,pd_d192_k3_eval,iter2_multistep_eval,returned_means,True,False,3,test,852952,6879,85,22.136572061534974,True,29
pd_d192_k3_eval:returned:score_by_iter2_multistep_eval,round_verification,pd_d192_k3_eval,iter2_multistep_eval,returned_means,True,False,4,dev,1054158,8486,13,18.142151769355173,True,29
pd_d192_k3_eval:returned:score_by_iter2_multistep_eval,round_verification,pd_d192_k3_eval,iter2_multistep_eval,returned_means,True,False,5,test,1131800,9181,3,27.644434121103075,False,4
pd_d192_k3_eval:returned:score_by_iter2_multistep_eval,round_verification,pd_d192_k3_eval,iter2_multistep_eval,returned_means,True,False,6,dev,1172631,9572,18,81.60639641889348,False,29
pd_d192_k3_eval:returned:score_by_iter2_multistep_eval,round_verification,pd_d192_k3_eval,iter2_multistep_eval,returned_means,True,False,7,test,1221675,9978,11,288.31517249918477,False,29
pd_d192_k3_eval:returned:score_by_iter2_multistep_eval,round_verification,pd_d192_k3_eval,iter2_multistep_eval,returned_means,True,False,8,dev,1588091,12620,83,59.771535398798704,False,4
pd_d192_k3_eval:returned:score_by_iter2_multistep_eval,round_verification,pd_d192_k3_eval,iter2_multistep_eval,returned_means,True,False,9,test,1901402,15145,80,315.8116671113993,False,29
pd_d192_k3_eval:returned:score_by_iter2_multistep_eval,round_verification,pd_d192_k3_eval,iter2_multistep_eval,returned_means,True,False,10,dev,1952199,15647,50,14.997742624836787,True,19
pd_d192_k3_eval:returned:score_by_iter2_multistep_eval,round_verification,pd_d192_k3_eval,iter2_multistep_eval,returned_means,True,False,11,test,2159639,17227,46,14.186502548411923,True,19
pd_d192_k3_eval:returned:score_by_pd_d192_k10_eval,round_verification,pd_d192_k3_eval,pd_d192_k10_eval,returned_means,True,False,0,dev,250130,2075,30,80.25954671030671,False,29
pd_d192_k3_eval:returned:score_by_pd_d192_k10_eval,round_verification,pd_d192_k3_eval,pd_d192_k10_eval,returned_means,True,False,1,test,310273,2670,59,13.911138663658376,True,29
pd_d192_k3_eval:returned:score_by_pd_d192_k10_eval,round_verification,pd_d192_k3_eval,pd_d192_k10_eval,returned_means,True,False,2,dev,474552,3850,46,40.00573532590752,False,4
pd_d192_k3_eval:returned:score_by_pd_d192_k10_eval,round_verification,pd_d192_k3_eval,pd_d192_k10_eval,returned_means,True,False,3,test,852952,6879,85,22.136572061534974,True,29
pd_d192_k3_eval:returned:score_by_pd_d192_k10_eval,round_verification,pd_d192_k3_eval,pd_d192_k10_eval,returned_means,True,False,4,dev,1054158,8486,13,18.142151769355173,True,29
pd_d192_k3_eval:returned:score_by_pd_d192_k10_eval,round_verification,pd_d192_k3_eval,pd_d192_k10_eval,returned_means,True,False,5,test,1131800,9181,3,23.39619807590468,False,9
pd_d192_k3_eval:returned:score_by_pd_d192_k10_eval,round_verification,pd_d192_k3_eval,pd_d192_k10_eval,returned_means,True,False,6,dev,1172631,9572,18,96.81065172365645,False,4
pd_d192_k3_eval:returned:score_by_pd_d192_k10_eval,round_verification,pd_d192_k3_eval,pd_d192_k10_eval,returned_means,True,False,7,test,1221675,9978,11,288.31517249918477,False,29
pd_d192_k3_eval:returned:score_by_pd_d192_k10_eval,round_verification,pd_d192_k3_eval,pd_d192_k10_eval,returned_means,True,False,8,dev,1588091,12620,83,59.771535398798704,False,4
pd_d192_k3_eval:returned:score_by_pd_d192_k10_eval,round_verification,pd_d192_k3_eval,pd_d192_k10_eval,returned_means,True,False,9,test,1901402,15145,80,325.6667854858599,False,19
pd_d192_k3_eval:returned:score_by_pd_d192_k10_eval,round_verification,pd_d192_k3_eval,pd_d192_k10_eval,returned_means,True,False,10,dev,1952199,15647,50,19.01554740990979,True,2
pd_d192_k3_eval:returned:score_by_pd_d192_k10_eval,round_verification,pd_d192_k3_eval,pd_d192_k10_eval,returned_means,True,False,11,test,2159639,17227,46,11.797731185077506,True,29
pd_d192_k3_eval:returned:consensus,round_verification,pd_d192_k3_eval,all_rank_consensus,returned_means,True,False,0,dev,250130,2075,30,80.25954671030671,False,29
pd_d192_k3_eval:returned:consensus,round_verification,pd_d192_k3_eval,all_rank_consensus,returned_means,True,False,1,test,310273,2670,59,13.911138663658376,True,29
pd_d192_k3_eval:returned:consensus,round_verification,pd_d192_k3_eval,all_rank_consensus,returned_means,True,False,2,dev,474552,3850,46,25.17538001981008,False,19
pd_d192_k3_eval:returned:consensus,round_verification,pd_d192_k3_eval,all_rank_consensus,returned_means,True,False,3,test,852952,6879,85,22.136572061534974,True,29
pd_d192_k3_eval:returned:consensus,round_verification,pd_d192_k3_eval,all_rank_consensus,returned_means,True,False,4,dev,1054158,8486,13,18.142151769355173,True,29
pd_d192_k3_eval:returned:consensus,round_verification,pd_d192_k3_eval,all_rank_consensus,returned_means,True,False,5,test,1131800,9181,3,27.644434121103075,False,4
pd_d192_k3_eval:returned:consensus,round_verification,pd_d192_k3_eval,all_rank_consensus,returned_means,True,False,6,dev,1172631,9572,18,81.60639641889348,False,29
pd_d192_k3_eval:returned:consensus,round_verification,pd_d192_k3_eval,all_rank_consensus,returned_means,True,False,7,test,1221675,9978,11,288.31517249918477,False,29
pd_d192_k3_eval:returned:consensus,round_verification,pd_d192_k3_eval,all_rank_consensus,returned_means,True,False,8,dev,1588091,12620,83,59.771535398798704,False,4
pd_d192_k3_eval:returned:consensus,round_verification,pd_d192_k3_eval,all_rank_consensus,returned_means,True,False,9,test,1901402,15145,80,315.8116671113993,False,29
pd_d192_k3_eval:returned:consensus,round_verification,pd_d192_k3_eval,all_rank_consensus,returned_means,True,False,10,dev,1952199,15647,50,19.01554740990979,True,2
pd_d192_k3_eval:returned:consensus,round_verification,pd_d192_k3_eval,all_rank_consensus,returned_means,True,False,11,test,2159639,17227,46,11.797731185077506,True,29
pd_d192_k3_eval:returned:nonself_consensus,round_verification,pd_d192_k3_eval,nonself_rank_consensus,returned_means,True,False,0,dev,250130,2075,30,80.25954671030671,False,29
pd_d192_k3_eval:returned:nonself_consensus,round_verification,pd_d192_k3_eval,nonself_rank_consensus,returned_means,True,False,1,test,310273,2670,59,13.911138663658376,True,29
pd_d192_k3_eval:returned:nonself_consensus,round_verification,pd_d192_k3_eval,nonself_rank_consensus,returned_means,True,False,2,dev,474552,3850,46,25.17538001981008,False,19
pd_d192_k3_eval:returned:nonself_consensus,round_verification,pd_d192_k3_eval,nonself_rank_consensus,returned_means,True,False,3,test,852952,6879,85,22.136572061534974,True,29
pd_d192_k3_eval:returned:nonself_consensus,round_verification,pd_d192_k3_eval,nonself_rank_consensus,returned_means,True,False,4,dev,1054158,8486,13,18.142151769355173,True,29
pd_d192_k3_eval:returned:nonself_consensus,round_verification,pd_d192_k3_eval,nonself_rank_consensus,returned_means,True,False,5,test,1131800,9181,3,27.644434121103075,False,4
pd_d192_k3_eval:returned:nonself_consensus,round_verification,pd_d192_k3_eval,nonself_rank_consensus,returned_means,True,False,6,dev,1172631,9572,18,96.81065172365645,False,4
